"SPECTROID","PKGPAPERCODE","PKGPAPERREV","FILMCODE","TARGETTYPE","SIDE","UNITNUM","INKCODE","PAPERCODE","DOTGAINCODE","REGUSER","REGDATE"
"22100","20190923009","0","UI-190911 1","INK","0","1","P7506R",\N,"4676","00030201","2020-07-08 14:50:41.094"
"22101","20190923009","0","UI-190911 1","INK","0","3","020220009",\N,"4677","00030201","2020-07-08 14:50:41.094"
"22102","20190923009","0","UI-190911 1","INK","0","4","P1775B",\N,"4678","00030201","2020-07-08 14:50:41.094"
"22103","20190923009","0","UI-190911 1","INK","0","5","P7423B",\N,"4679","00030201","2020-07-08 14:50:41.094"
"22104","20190923009","0","UI-190911 1","INK","0","6","P220A",\N,"4680","00030201","2020-07-08 14:50:41.094"
"22123","20190923008","0","UI-190911 2","PAPER","1","-1",\N,"1012096035007450420",\N,"00030201","2020-07-08 14:55:06.736"
"22124","20190923008","0","UI-190911 2","INK","1","1","P220A",\N,"4681","00030201","2020-07-08 14:55:06.736"
"22125","20190923008","0","UI-190911 2","PAPER","0","-1",\N,"1012096035007450420",\N,"00030201","2020-07-08 14:55:06.736"
"22126","20190923008","0","UI-190911 2","INK","0","1","P7506R",\N,"4682","00030201","2020-07-08 14:55:06.736"
"22127","20190923008","0","UI-190911 2","INK","0","3","020220009",\N,"4683","00030201","2020-07-08 14:55:06.736"
"22128","20190923008","0","UI-190911 2","INK","0","4","P1775B",\N,"4684","00030201","2020-07-08 14:55:06.736"
"22129","20190923008","0","UI-190911 2","INK","0","5","P7423B",\N,"4685","00030201","2020-07-08 14:55:06.736"
"22130","20190923008","0","UI-190911 2","INK","0","6","P220A",\N,"4686","00030201","2020-07-08 14:55:06.736"
"22149","20200131004","0","IN-200122 1A","PAPER","0","-1",\N,"1044047025004300640",\N,"00030201","2020-07-08 15:01:28.269"
"22150","20200131004","0","IN-200122 1A","INK","0","2","DS275",\N,"4687","00030201","2020-07-08 15:01:28.269"
"22151","20200131004","0","IN-200122 1A","INK","0","3","020220009",\N,"4688","00030201","2020-07-08 15:01:28.269"
"22152","20200131004","0","IN-200122 1A","INK","0","4","020220015",\N,"4689","00030201","2020-07-08 15:01:28.269"
"22153","20200131004","0","IN-200122 1A","INK","0","5","020220014",\N,"4690","00030201","2020-07-08 15:01:28.269"
"22154","20200131004","0","IN-200122 1A","INK","0","6","020220016",\N,"4691","00030201","2020-07-08 15:01:28.269"
"22155","20200131004","0","IN-200122 1A","INK","0","7","P7446A",\N,"4692","00030201","2020-07-08 15:01:28.269"
"22156","20200131004","0","IN-200122 1A","INK","0","8","DS275",\N,"4693","00030201","2020-07-08 15:01:28.269"
"22178","20200131002","0","IN-200122 1C","PAPER","0","-1",\N,"1042005014004450695",\N,"00030201","2020-07-08 15:04:44.143"
"22179","20200131002","0","IN-200122 1C","INK","0","2","DS275",\N,"4694","00030201","2020-07-08 15:04:44.143"
"22180","20200131002","0","IN-200122 1C","INK","0","3","020220009",\N,"4695","00030201","2020-07-08 15:04:44.143"
"22181","20200131002","0","IN-200122 1C","INK","0","7","P7446A",\N,"4696","00030201","2020-07-08 15:04:44.143"
"22182","20200131002","0","IN-200122 1C","INK","0","8","DS275",\N,"4697","00030201","2020-07-08 15:04:44.143"
"22195","20200522003","0","SH-200422 1C","PAPER","0","-1",\N,"1042005014004150770",\N,"00030201","2020-07-08 15:08:13.036"
"22196","20200522003","0","SH-200422 1C","INK","0","1","020220009",\N,"4698","00030201","2020-07-08 15:08:13.036"
"22197","20200522003","0","SH-200422 1C","INK","0","2","Coolgray6C1",\N,\N,"00030201","2020-07-08 15:08:13.036"
"22198","20200522003","0","SH-200422 1C","INK","0","3","DS627",\N,"4699","00030201","2020-07-08 15:08:13.036"
"22199","20200522003","0","SH-200422 1C","INK","0","7","DS627",\N,"4700","00030201","2020-07-08 15:08:13.036"
"22209","20190604009","0","LG-190529 1","PAPER","0","-1",\N,"1062001035004600815",\N,"00030201","2020-07-08 15:11:17.938"
"22210","20190604009","0","LG-190529 1","INK","0","1","020120002",\N,"4701","00030201","2020-07-08 15:11:17.938"
"22211","20190604009","0","LG-190529 1","INK","0","2","020120007",\N,"4702","00030201","2020-07-08 15:11:17.938"
"22212","20190604009","0","LG-190529 1","INK","0","3","020120014",\N,"4703","00030201","2020-07-08 15:11:17.938"
"22213","20190604009","0","LG-190529 1","INK","0","4","P1785B",\N,"4704","00030201","2020-07-08 15:11:17.938"
"22214","20190604009","0","LG-190529 1","INK","0","5","P706K",\N,"4705","00030201","2020-07-08 15:11:17.938"
"22215","20190604009","0","LG-190529 1","INK","0","6","020120015",\N,"4706","00030201","2020-07-08 15:11:17.938"
"22234","20200131007","0","SH-200122 1C","PAPER","0","-1",\N,"1042005014005050560",\N,"00030201","2020-07-08 15:12:54.825"
"22235","20200131007","0","SH-200122 1C","INK","0","2","DS7659A",\N,"4707","00030201","2020-07-08 15:12:54.825"
"22236","20200131007","0","SH-200122 1C","INK","0","3","020220009",\N,"4708","00030201","2020-07-08 15:12:54.825"
"22237","20200131007","0","SH-200122 1C","INK","0","7","P2573C",\N,"4709","00030201","2020-07-08 15:12:54.825"
"22238","20200131007","0","SH-200122 1C","INK","0","8","DS7659A",\N,"4710","00030201","2020-07-08 15:12:54.825"
"22251","20190524001","0","HG-190509 3","PAPER","0","-1",\N,"1062001035004900700",\N,"00030201","2020-07-08 15:14:50.033"
"22252","20190524001","0","HG-190509 3","INK","0","1","020120002",\N,"4711","00030201","2020-07-08 15:14:50.033"
"22253","20190524001","0","HG-190509 3","INK","0","2","020120007",\N,"4712","00030201","2020-07-08 15:14:50.033"
"22254","20190524001","0","HG-190509 3","INK","0","3","020120014",\N,"4713","00030201","2020-07-08 15:14:50.033"
"22255","20190524001","0","HG-190509 3","INK","0","4","020120015",\N,"4714","00030201","2020-07-08 15:14:50.033"
"22256","20190524001","0","HG-190509 3","INK","0","5","DS7458",\N,"4715","00030201","2020-07-08 15:14:50.033"
"22257","20190524001","0","HG-190509 3","INK","0","6","금분10",\N,"4716","00030201","2020-07-08 15:14:50.033"
"22276","20200522004","0","SH-200422 1B","PAPER","0","-1",\N,"1062001024006050865",\N,"00030201","2020-07-08 15:16:06.7"
"22277","20200522004","0","SH-200422 1B","INK","0","3","DS627",\N,"4717","00030201","2020-07-08 15:16:06.7"
"22278","20200522004","0","SH-200422 1B","INK","0","7","DS627",\N,"4718","00030201","2020-07-08 15:16:06.7"
"22285","20190604007","0","HG-190528 1","PAPER","0","-1",\N,"1062001035005350815",\N,"00030201","2020-07-08 15:18:04.291"
"22286","20190604007","0","HG-190528 1","INK","0","1","020120002",\N,"4719","00030201","2020-07-08 15:18:04.291"
"22287","20190604007","0","HG-190528 1","INK","0","2","020120007",\N,"4720","00030201","2020-07-08 15:18:04.291"
"22288","20190604007","0","HG-190528 1","INK","0","3","020120014",\N,"4721","00030201","2020-07-08 15:18:04.291"
"22289","20190604007","0","HG-190528 1","INK","0","4","P1785B",\N,"4722","00030201","2020-07-08 15:18:04.291"
"22290","20190604007","0","HG-190528 1","INK","0","5","P706K",\N,"4723","00030201","2020-07-08 15:18:04.291"
"22291","20190604007","0","HG-190528 1","INK","0","6","020120015",\N,"4724","00030201","2020-07-08 15:18:04.291"
"22310","20200131003","0","IN-200122 1B","PAPER","0","-1",\N,"1062001024005300695",\N,"00030201","2020-07-08 15:18:35.38"
"22311","20200131003","0","IN-200122 1B","INK","0","2","DS275",\N,"4725","00030201","2020-07-08 15:18:35.38"
"22312","20200131003","0","IN-200122 1B","INK","0","7","DS275",\N,"4726","00030201","2020-07-08 15:18:35.38"
"22319","20200115001","0","HG-191226 1","PAPER","0","-1",\N,"1062001035005700760",\N,"00030201","2020-07-08 15:19:21.052"
"22320","20200115001","0","HG-191226 1","INK","0","2","020120002",\N,\N,"00030201","2020-07-08 15:19:21.052"
"22321","20200115001","0","HG-191226 1","INK","0","3","020120007",\N,\N,"00030201","2020-07-08 15:19:21.052"
"22322","20200115001","0","HG-191226 1","INK","0","4","020120014",\N,\N,"00030201","2020-07-08 15:19:21.052"
"22323","20200115001","0","HG-191226 1","INK","0","5","P1817C",\N,\N,"00030201","2020-07-08 15:19:21.052"
"22324","20200115001","0","HG-191226 1","INK","0","6","020120015",\N,\N,"00030201","2020-07-08 15:19:21.052"
"22325","20200519001","0","HG-200608 1","PAPER","0","-1",\N,"1046002035006150780",\N,"00030201","2020-07-08 15:21:09.372"
"22326","20200519001","0","HG-200608 1","INK","0","1","020220013",\N,"4727","00030201","2020-07-08 15:21:09.372"
"22327","20200519001","0","HG-200608 1","INK","0","3","020220009",\N,"4728","00030201","2020-07-08 15:21:09.372"
"22334","20200131006","0","SH-200122 1A","PAPER","0","-1",\N,"1044047025004800785",\N,"00030201","2020-07-08 15:22:41.898"
"22335","20200131006","0","SH-200122 1A","INK","0","2","DS7659A",\N,"4729","00030201","2020-07-08 15:22:41.898"
"22336","20200131006","0","SH-200122 1A","INK","0","3","020220009",\N,"4730","00030201","2020-07-08 15:22:41.898"
"22337","20200131006","0","SH-200122 1A","INK","0","4","020220015",\N,"4731","00030201","2020-07-08 15:22:41.898"
"22338","20200131006","0","SH-200122 1A","INK","0","5","020220014",\N,"4732","00030201","2020-07-08 15:22:41.898"
"22339","20200131006","0","SH-200122 1A","INK","0","6","020220016",\N,"4733","00030201","2020-07-08 15:22:41.898"
"22340","20200131006","0","SH-200122 1A","INK","0","7","P2573C",\N,"4734","00030201","2020-07-08 15:22:41.898"
"22341","20200131006","0","SH-200122 1A","INK","0","8","DS7659A",\N,"4735","00030201","2020-07-08 15:22:41.898"
"22363","20200619001","0","BE-200601 1","PAPER","0","-1",\N,"1046002035007050540",\N,"00030201","2020-07-08 15:22:45.383"
"22364","20200619001","0","BE-200601 1","INK","0","1","020220013",\N,\N,"00030201","2020-07-08 15:22:45.383"
"22365","20200619001","0","BE-200601 1","INK","0","3","020220009",\N,\N,"00030201","2020-07-08 15:22:45.383"
"22366","20200619001","0","BE-200601 1","INK","0","4","P7409A",\N,\N,"00030201","2020-07-08 15:22:45.383"
"22367","20190107006","0","CF-181207 3","PAPER","0","-1",\N,"1062001040007650490",\N,"00030201","2020-07-08 15:26:09.821"
"22368","20190107006","0","CF-181207 3","INK","0","2","020120002",\N,"4736","00030201","2020-07-08 15:26:09.821"
"22369","20190107006","0","CF-181207 3","INK","0","4","P3395",\N,\N,"00030201","2020-07-08 15:26:09.821"
"22373","20200318005","0","DJ-200219 3D","PAPER","0","-1",\N,"1062001040007200540",\N,"00030201","2020-07-08 15:26:09.484"
"22374","20200318005","0","DJ-200219 3D","INK","0","1","Coolgray6C1",\N,"4737","00030201","2020-07-08 15:26:09.484"
"22375","20200318005","0","DJ-200219 3D","INK","0","3","Black 6C",\N,"4738","00030201","2020-07-08 15:26:09.484"
"22382","20190107007","0","CF-181207 2","PAPER","0","-1",\N,"1062001040007650490",\N,"00030201","2020-07-08 15:27:47.726"
"22383","20190107007","0","CF-181207 2","INK","0","2","020120002",\N,"4739","00030201","2020-07-08 15:27:47.726"
"22384","20190107007","0","CF-181207 2","INK","0","5","P211D",\N,\N,"00030201","2020-07-08 15:27:47.726"
"22388","20190107009","0","CF-181204 1","PAPER","0","-1",\N,"1062001040007650490",\N,"00030201","2020-07-08 15:29:15.901"
"22389","20190107009","0","CF-181204 1","INK","0","2","020120002",\N,"4740","00030201","2020-07-08 15:29:15.901"
"22390","20190107009","0","CF-181204 1","INK","0","3","P192",\N,\N,"00030201","2020-07-08 15:29:15.901"
"22394","20190107008","0","CF-181207 1","PAPER","0","-1",\N,"1062001040007650490",\N,"00030201","2020-07-08 15:30:40.822"
"22395","20190107008","0","CF-181207 1","INK","0","2","020120002",\N,"4741","00030201","2020-07-08 15:30:40.822"
"22396","20190107008","0","CF-181207 1","INK","0","6","P1375C",\N,\N,"00030201","2020-07-08 15:30:40.822"
"22400","20190513010","0","EV-190426 1","PAPER","0","-1",\N,"1046026035005300680",\N,"00030201","2020-07-08 15:34:08.415"
"22401","20190513010","0","EV-190426 1","INK","0","1","덕수백",\N,"4742","00030201","2020-07-08 15:34:08.415"
"22402","20190513010","0","EV-190426 1","INK","0","3","020220009",\N,"4743","00030201","2020-07-08 15:34:08.415"
"22409","20200318002","0","DJ-200219 3A","PAPER","0","-1",\N,"1013047012004850635",\N,"00030201","2020-07-08 15:38:45.085"
"22410","20200318002","0","DJ-200219 3A","INK","0","1","Coolgray6C1",\N,"4744","00030201","2020-07-08 15:38:45.085"
"22411","20200318002","0","DJ-200219 3A","INK","0","3","Black 6C",\N,"4745","00030201","2020-07-08 15:38:45.085"
"22412","20200318002","0","DJ-200219 3A","INK","0","4","020220015",\N,\N,"00030201","2020-07-08 15:38:45.085"
"22413","20200318002","0","DJ-200219 3A","INK","0","5","020220014",\N,"4746","00030201","2020-07-08 15:38:45.085"
"22414","20200318002","0","DJ-200219 3A","INK","0","6","020220016",\N,\N,"00030201","2020-07-08 15:38:45.085"
"22424","20180917009","0","EC-191231 1","PAPER","0","-1",\N,"1046149035005100680",\N,"00030201","2020-07-08 15:45:22.176"
"22425","20180917009","0","EC-191231 1","INK","0","2","회색",\N,"4747","00030201","2020-07-08 15:45:22.176"
"22426","20180917009","0","EC-191231 1","INK","0","3","P7522",\N,"4748","00030201","2020-07-08 15:45:22.176"
"22427","20180917009","0","EC-191231 1","INK","0","4","P9282",\N,"4749","00030201","2020-07-08 15:45:22.176"
"22428","20180917009","0","EC-191231 1","INK","0","5","P9021",\N,"4750","00030201","2020-07-08 15:45:22.176"
"22441","20200318001","0","DJ-200219 1","PAPER","1","-1",\N,"1044047035007200475",\N,"00030201","2020-07-08 15:46:43.503"
"22442","20200318001","0","DJ-200219 1","INK","1","3","Black 6C",\N,"4751","00030201","2020-07-08 15:46:43.503"
"22443","20200318001","0","DJ-200219 1","INK","1","7","Black 6C",\N,"4752","00030201","2020-07-08 15:46:43.503"
"22444","20200318001","0","DJ-200219 1","PAPER","0","-1",\N,"1044047035007200475",\N,"00030201","2020-07-08 15:46:43.503"
"22445","20200318001","0","DJ-200219 1","INK","0","1","Coolgray6C1",\N,"4753","00030201","2020-07-08 15:46:43.503"
"22446","20200318001","0","DJ-200219 1","INK","0","3","Black 6C",\N,"4754","00030201","2020-07-08 15:46:43.503"
"22447","20200318001","0","DJ-200219 1","INK","0","4","020220015",\N,"4755","00030201","2020-07-08 15:46:43.503"
"22448","20200318001","0","DJ-200219 1","INK","0","5","020220014",\N,"4756","00030201","2020-07-08 15:46:43.503"
"22449","20200318001","0","DJ-200219 1","INK","0","6","020220016",\N,"4757","00030201","2020-07-08 15:46:43.503"
"22450","20200318001","0","DJ-200219 1","INK","0","7","Black 6C",\N,"4758","00030201","2020-07-08 15:46:43.503"
"22475","20190304005","0","SV-200330 4","PAPER","1","-1",\N,"1061001035004450685",\N,"00030201","2020-07-08 15:51:20.454"
"22476","20190304005","0","SV-200330 4","INK","1","9","P1225D",\N,\N,"00030201","2020-07-08 15:51:20.454"
"22477","20190304005","0","SV-200330 4","PAPER","0","-1",\N,"1061001035004450685",\N,"00030201","2020-07-08 15:51:20.454"
"22478","20190304005","0","SV-200330 4","INK","0","3","020220009",\N,"4759","00030201","2020-07-08 15:51:20.454"
"22479","20190304005","0","SV-200330 4","INK","0","4","P1505K",\N,"4760","00030201","2020-07-08 15:51:20.454"
"22480","20190304005","0","SV-200330 4","INK","0","5","P1225D",\N,"4761","00030201","2020-07-08 15:51:20.454"
"22481","20190304005","0","SV-200330 4","INK","0","6","P7506Q",\N,"4762","00030201","2020-07-08 15:51:20.454"
"22494","20200318003","0","DJ-200219 3C","PAPER","0","-1",\N,"1042005014004800640",\N,"00030201","2020-07-08 15:51:23.842"
"22495","20200318003","0","DJ-200219 3C","INK","0","1","Coolgray6C1",\N,"4763","00030201","2020-07-08 15:51:23.842"
"22496","20200318003","0","DJ-200219 3C","INK","0","3","Black 6C",\N,"4764","00030201","2020-07-08 15:51:23.842"
"22503","20200318004","0","DJ-200219 3B","PAPER","0","-1",\N,"1062001024005900815",\N,"00030201","2020-07-08 15:53:51.434"
"22504","20200318004","0","DJ-200219 3B","INK","0","3","Black 6C",\N,"4765","00030201","2020-07-08 15:53:51.434"
"22508","20181129003","0","SG-180803 1","PAPER","0","-1",\N,"1918162035004500680",\N,"00030201","2020-07-08 15:56:38.03"
"22509","20181129003","0","SG-180803 1","INK","0","1","020220013",\N,\N,"00030201","2020-07-08 15:56:38.03"
"22510","20181129003","0","SG-180803 1","INK","0","3","P439C",\N,"4766","00030201","2020-07-08 15:56:38.03"
"22511","20181129003","0","SG-180803 1","INK","0","4","P439C",\N,"4767","00030201","2020-07-08 15:56:38.03"
"22512","20181129003","0","SG-180803 1","INK","0","5","020220007",\N,"4768","00030201","2020-07-08 15:56:38.03"
"22522","20190524007","0","UI-190911 2","PAPER","0","-1",\N,"1012096035007450420",\N,"00030201","2020-07-08 15:57:44.139"
"22523","20190524007","0","UI-190911 2","INK","0","1","P7506R",\N,"4769","00030201","2020-07-08 15:57:44.139"
"22524","20190524007","0","UI-190911 2","INK","0","3","020220009",\N,"4770","00030201","2020-07-08 15:57:44.139"
"22525","20190524007","0","UI-190911 2","INK","0","4","P1775B",\N,"4771","00030201","2020-07-08 15:57:44.139"
"22526","20190524007","0","UI-190911 2","INK","0","5","P7423B",\N,"4772","00030201","2020-07-08 15:57:44.139"
"22527","20190524007","0","UI-190911 2","INK","0","6","P220A",\N,"4773","00030201","2020-07-08 15:57:44.139"
"22543","20181224011","0","SG-181210 1","PAPER","0","-1",\N,"1918162035005750595",\N,"00030201","2020-07-08 15:59:03.396"
"22544","20181224011","0","SG-181210 1","INK","0","1","020220013",\N,\N,"00030201","2020-07-08 15:59:03.396"
"22545","20181224011","0","SG-181210 1","INK","0","3","P439C",\N,"4774","00030201","2020-07-08 15:59:03.396"
"22546","20181224011","0","SG-181210 1","INK","0","4","P439C",\N,"4775","00030201","2020-07-08 15:59:03.396"
"22547","20181224011","0","SG-181210 1","INK","0","5","020220007",\N,"4776","00030201","2020-07-08 15:59:03.396"
"22557","20180823018","0","SG-180615 4","PAPER","0","-1",\N,"1918162035005400420",\N,"00030201","2020-07-08 16:00:09.592"
"22558","20180823018","0","SG-180615 4","INK","0","5","P439B",\N,\N,"00030201","2020-07-08 16:00:09.592"
"22559","20180823010","0","SG-181210 1","PAPER","0","-1",\N,"1918162035005750595",\N,"00030201","2020-07-08 16:02:19.3"
"22560","20180823010","0","SG-181210 1","INK","0","1","020220013",\N,\N,"00030201","2020-07-08 16:02:19.3"
"22561","20180823010","0","SG-181210 1","INK","0","5","P439B",\N,\N,"00030201","2020-07-08 16:02:19.3"
"22562","20180823010","0","SG-181210 1","INK","0","6","020220007",\N,\N,"00030201","2020-07-08 16:02:19.3"
"22563","20180823020","0","SG-180810 7A","PAPER","0","-1",\N,"1918169027003640545",\N,"00030201","2020-07-08 16:03:36.213"
"22564","20180823020","0","SG-180810 7A","INK","0","3","020220009",\N,\N,"00030201","2020-07-08 16:03:36.213"
"22565","20180823019","0","SG-180810 7B","PAPER","0","-1",\N,"1918169027003940545",\N,"00030201","2020-07-08 16:04:39.628"
"22566","20180823019","0","SG-180810 7B","INK","0","1","020220013",\N,\N,"00030201","2020-07-08 16:04:39.628"
"22567","20180823019","0","SG-180810 7B","INK","0","3","020220009",\N,\N,"00030201","2020-07-08 16:04:39.628"
