SPECTROID,WIDTH,HEIGHT,WEIGHT,PAPER_SPECR_01,PAPER_SPECR_02,PAPER_SPECR_03,PAPER_SPECR_04,PAPER_SPECR_05,PAPER_SPECR_06,PAPER_SPECR_07,PAPER_SPECR_08,PAPER_SPECR_09,PAPER_SPECR_10,PAPER_SPECR_11,PAPER_SPECR_12,PAPER_SPECR_13,PAPER_SPECR_14,PAPER_SPECR_15,PAPER_SPECR_16,PAPER_SPECR_17,PAPER_SPECR_18,PAPER_SPECR_19,PAPER_SPECR_20,PAPER_SPECR_21,PAPER_SPECR_22,PAPER_SPECR_23,PAPER_SPECR_24,PAPER_SPECR_25,PAPER_SPECR_26,PAPER_SPECR_27,PAPER_SPECR_28,PAPER_SPECR_29,PAPER_SPECR_30,PAPER_SPECR_31,PAPER_SPECD_01,PAPER_SPECD_02,PAPER_SPECD_03,PAPER_SPECD_04,PAPER_SPECD_05,PAPER_SPECD_06,PAPER_SPECD_07,PAPER_SPECD_08,PAPER_SPECD_09,PAPER_SPECD_10,PAPER_SPECD_11,PAPER_SPECD_12,PAPER_SPECD_13,PAPER_SPECD_14,PAPER_SPECD_15,PAPER_SPECD_16,PAPER_SPECD_17,PAPER_SPECD_18,PAPER_SPECD_19,PAPER_SPECD_20,PAPER_SPECD_21,PAPER_SPECD_22,PAPER_SPECD_23,PAPER_SPECD_24,PAPER_SPECD_25,PAPER_SPECD_26,PAPER_SPECD_27,PAPER_SPECD_28,PAPER_SPECD_29,PAPER_SPECD_30,PAPER_SPECD_31,LAB_L,LAB_A,LAB_B,20120002,20120007,20120010,20220008,20220009,20220016,20220025,20220015,20220013,20220056,20220014,20120020,20120015,20120021,20120014,20120023,20120037,20220004,20220005,20220021,20220022,20220023,20120019,35120006,35120005,35120003,20120008,20120017,20120009,20220017,20120022,20120028,20120001,20120006,20120005,20120027,20220018,20120035,20220010,35120018,DS244(주문?�크),20220012,20220027,20220006,20120054,20120036,20220007,20120062,20120004,20120040,20220024,20120039,20120059,35120002,35120029,123,SPECR_01,SPECR_02,SPECR_03,SPECR_04,SPECR_05,SPECR_06,SPECR_07,SPECR_08,SPECR_09,SPECR_10,SPECR_11,SPECR_12,SPECR_13,SPECR_14,SPECR_15,SPECR_16,SPECR_17,SPECR_18,SPECR_19,SPECR_20,SPECR_21,SPECR_22,SPECR_23,SPECR_24,SPECR_25,SPECR_26,SPECR_27,SPECR_28,SPECR_29,SPECR_30,SPECR_31
26242,520,765,350,17.7538,47.2614,86.749,104.451,107.058,102.297,97.6853,95.4769,93.5693,92.2591,91.709,91.3837,91.2181,91.061,90.9711,90.7005,90.7125,90.8102,90.9745,91.2127,91.1539,91.3307,91.784,92.2997,92.7299,93.6247,93.8954,94.1096,94.178,94.2069,94.1824,0.7507,0.3255,0.06174,0.0,0.0,0.0,0.01017,0.0201,0.02887,0.03499,0.03759,0.03913,0.03992,0.04067,0.0411,0.04239,0.04233,0.04187,0.04108,0.03994,0.04022,0.03938,0.03723,0.0348,0.03278,0.02861,0.02736,0.02637,0.02605,0.02592,0.02603,30.5345,-5.6857,-34.7242,0,0,0,0,300,0,0,2000,0,0,100,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8467,8.9858,13.7892,17.1583,19.8104,21.092,21.0459,20.5074,19.2919,17.4466,15.3012,12.8759,10.4056,8.456,7.0384,5.6239,4.3701,3.6141,3.3651,3.2695,3.1331,3.0611,3.1055,3.2081,3.3475,3.5992,3.8483,3.9684,3.9135,3.8035,3.6275
26243,520,765,350,17.7538,47.2614,86.749,104.451,107.058,102.297,97.6853,95.4769,93.5693,92.2591,91.709,91.3837,91.2181,91.061,90.9711,90.7005,90.7125,90.8102,90.9745,91.2127,91.1539,91.3307,91.784,92.2997,92.7299,93.6247,93.8954,94.1096,94.178,94.2069,94.1824,0.7507,0.3255,0.06174,0.0,0.0,0.0,0.01017,0.0201,0.02887,0.03499,0.03759,0.03913,0.03992,0.04067,0.0411,0.04239,0.04233,0.04187,0.04108,0.03994,0.04022,0.03938,0.03723,0.0348,0.03278,0.02861,0.02736,0.02637,0.02605,0.02592,0.02603,52.4692,-13.5647,-27.1571,0,0,0,280,0,92,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5742,19.8255,32.405,39.1368,41.9883,42.1556,40.3535,37.9774,35.4019,33.4104,32.1378,31.0959,29.7274,27.5788,24.9699,22.0206,19.087,16.4489,14.435,13.0265,11.841,11.1019,11.0265,11.2599,11.7527,12.8891,14.1836,14.7903,14.408,13.6454,12.4795
26249,755,505,350,17.8643,48.1993,88.7957,106.679,108.503,103.138,98.0998,95.6508,93.6502,92.172,91.4698,91.0057,90.8275,90.632,90.562,90.3418,90.349,90.5741,90.8274,91.1332,91.154,91.373,91.9488,92.4785,92.9337,93.8934,94.1667,94.3904,94.5284,94.5854,94.549,0.748,0.317,0.05161,0.0,0.0,0.0,0.008332,0.01931,0.02849,0.0354,0.03872,0.04093,0.04178,0.04272,0.04305,0.04411,0.04408,0.043,0.04178,0.04032,0.04022,0.03918,0.03645,0.03396,0.03183,0.02737,0.0261,0.02507,0.02444,0.02418,0.02434,83.1191,-8.3683,-16.7945,0,0,0,0,0,30,2000,40,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6049,39.2709,71.7566,86.6765,89.345,86.7017,83.7126,81.8818,80.0891,79.3574,79.0181,77.2708,74.2491,71.0992,68.368,64.4756,59.5117,55.125,53.6339,53.4913,52.2125,50.9241,50.7157,51.2016,52.2458,54.6297,56.9742,58.1292,57.6942,56.4601,54.3999
26252,755,505,350,17.7456,47.1897,86.8907,104.647,106.427,101.614,97.0436,94.8272,92.9275,91.7123,91.2085,90.7143,90.5928,90.4869,90.441,90.1613,90.2239,90.4296,90.7505,91.0623,91.0795,91.2946,91.874,92.4758,92.9278,93.8995,94.2472,94.4574,94.6126,94.6677,94.6154,0.7509,0.3262,0.06103,0.0,0.0,0.0,0.01303,0.02307,0.03186,0.03757,0.03996,0.04232,0.04291,0.04341,0.04363,0.04498,0.04468,0.04369,0.04215,0.04066,0.04058,0.03955,0.03681,0.03397,0.03185,0.02734,0.02573,0.02476,0.02405,0.0238,0.02404,29.1495,-5.2401,-32.5051,0,0,0,0,300,0,0,2000,0,0,100,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3765,8.149,12.149,15.0998,17.4571,18.641,18.6097,18.1614,17.1415,15.5047,13.6249,11.4585,9.317,7.616,6.3809,5.1586,4.0888,3.443,3.219,3.1363,3.0105,2.9357,2.9728,3.0739,3.2018,3.4198,3.6447,3.7359,3.6821,3.5894,3.4469
26253,755,505,350,17.7456,47.1897,86.8907,104.647,106.427,101.614,97.0436,94.8272,92.9275,91.7123,91.2085,90.7143,90.5928,90.4869,90.441,90.1613,90.2239,90.4296,90.7505,91.0623,91.0795,91.2946,91.874,92.4758,92.9278,93.8995,94.2472,94.4574,94.6126,94.6677,94.6154,0.7509,0.3262,0.06103,0.0,0.0,0.0,0.01303,0.02307,0.03186,0.03757,0.03996,0.04232,0.04291,0.04341,0.04363,0.04498,0.04468,0.04369,0.04215,0.04066,0.04058,0.03955,0.03681,0.03397,0.03185,0.02734,0.02573,0.02476,0.02405,0.0238,0.02404,51.5178,-12.8483,-26.3439,0,0,0,280,0,92,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0116,18.9985,31.0489,37.3159,39.8542,40.0418,38.3235,36.0367,33.602,31.6955,30.4807,29.4993,28.2345,26.2221,23.7837,21.0587,18.3774,15.9242,14.0367,12.7195,11.5986,10.8743,10.7983,11.0238,11.4942,12.5715,13.7821,14.3575,14.0126,13.2896,12.1662
26270,570,465,350,11.5187,38.0977,79.2677,101.241,104.636,100.204,95.2094,92.5454,90.2637,88.4764,87.3557,86.4259,85.6482,84.921,84.306,83.6198,83.2729,83.2728,83.4226,83.821,84.3658,85.5843,87.4441,89.328,90.801,92.3744,93.1014,93.5965,93.8031,93.9156,93.9205,0.9386,0.4191,0.1009,0.0,0.0,0.0,0.02132,0.03365,0.04449,0.05317,0.05871,0.06336,0.06728,0.07098,0.07414,0.07769,0.0795,0.0795,0.07872,0.07665,0.07383,0.06761,0.05827,0.04901,0.04191,0.03445,0.03104,0.02874,0.02778,0.02726,0.02724,83.6193,5.9631,4.1593,0,0,0,46,46,124,2000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3934,27.4056,50.7988,61.9697,63.254,61.2702,59.1421,57.5817,56.3459,56.9088,58.8535,60.1588,60.4421,60.0776,59.8766,60.1856,61.7535,63.9752,65.6742,66.6493,67.1916,68.1577,69.8062,71.6015,73.2181,75.135,76.4373,77.3358,77.8442,78.2038,78.3998
26305,460,635,350,11.8274,38.8983,80.7467,102.737,106.025,101.334,96.1011,93.3805,91.0356,89.1414,87.8941,86.7969,85.9507,85.0855,84.3964,83.6309,83.1845,83.1404,83.2546,83.6444,84.2114,85.48,87.4485,89.3868,90.9126,92.5781,93.2478,93.7018,93.9383,94.0572,94.0463,0.9271,0.4101,0.09288,0.0,0.0,0.0,0.01727,0.02974,0.04079,0.04992,0.05604,0.0615,0.06575,0.07014,0.07368,0.07763,0.07996,0.08019,0.07959,0.07756,0.07463,0.06814,0.05825,0.04873,0.04138,0.03349,0.03036,0.02825,0.02716,0.02661,0.02666,84.1018,5.8559,3.1777,0,0,0,46,46,124,2000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5857,28.3265,52.7582,64.3049,65.6418,63.48,61.0648,59.254,57.9349,58.3811,60.1653,61.4078,61.5838,61.1707,60.8902,61.1572,62.668,64.8244,66.4019,67.2967,67.8023,68.7657,70.4199,72.2432,73.882,75.8137,77.0693,77.9884,78.4493,78.7386,78.8505
26346,490,675,350,11.9381,39.2258,81.1912,103.049,106.234,101.617,96.4329,93.6303,91.3021,89.4018,88.1219,87.0362,86.1751,85.328,84.5803,83.8005,83.4007,83.3279,83.4385,83.8623,84.4281,85.6964,87.6723,89.6591,91.2006,92.917,93.6228,94.1008,94.3384,94.464,94.4651,0.9231,0.4064,0.09049,0.0,0.0,0.0,0.01577,0.02858,0.03952,0.04865,0.05492,0.0603,0.06462,0.06891,0.07273,0.07675,0.07883,0.07921,0.07863,0.07643,0.07351,0.06704,0.05714,0.04741,0.04,0.0319,0.02862,0.02641,0.02531,0.02473,0.02473,83.4157,6.0575,4.2161,0,0,0,46,46,124,2000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2704,27.3798,50.7573,61.584,62.8847,60.8582,58.6696,57.0239,55.8327,56.3973,58.3447,59.7151,59.9757,59.6259,59.4249,59.7622,61.384,63.6855,65.3995,66.3553,66.8369,67.7959,69.407,71.2408,72.8989,74.8156,76.1052,77.035,77.4816,77.7657,77.874
26389,675,695,200,11.2999,32.7405,73.6285,105.146,113.132,108.994,102.847,98.5379,95.3226,92.0962,89.3694,87.0216,84.7709,83.2646,82.8873,82.8494,82.8007,83.1252,84.6854,86.8042,88.0296,88.2471,87.8529,87.8378,89.0051,91.0656,92.5112,93.459,93.9843,94.2349,94.1769,0.9469,0.4849,0.133,0.0,0.0,0.0,0.0,0.006397,0.0208,0.03576,0.04881,0.06037,0.07175,0.07954,0.08151,0.08171,0.08197,0.08027,0.07219,0.06146,0.05537,0.0543,0.05624,0.05632,0.05058,0.04065,0.03381,0.02938,0.02694,0.02579,0.02606,48.8413,66.8797,23.0395,0,0,0,1000,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0553,6.8449,9.3417,10.9244,11.186,10.2704,8.6797,7.3241,6.316,5.5229,5.0005,4.7402,4.6312,4.6919,4.8142,5.0172,5.3096,5.9501,8.4546,17.0743,34.0755,54.9536,70.0956,77.9903,82.4451,85.7821,88.0855,89.4399,90.4263,91.0272,91.2122
26390,675,695,200,11.2999,32.7405,73.6285,105.146,113.132,108.994,102.847,98.5379,95.3226,92.0962,89.3694,87.0216,84.7709,83.2646,82.8873,82.8494,82.8007,83.1252,84.6854,86.8042,88.0296,88.2471,87.8529,87.8378,89.0051,91.0656,92.5112,93.459,93.9843,94.2349,94.1769,0.9469,0.4849,0.133,0.0,0.0,0.0,0.0,0.006397,0.0208,0.03576,0.04881,0.06037,0.07175,0.07954,0.08151,0.08171,0.08197,0.08027,0.07219,0.06146,0.05537,0.0543,0.05624,0.05632,0.05058,0.04065,0.03381,0.02938,0.02694,0.02579,0.02606,44.885,46.8235,13.75,0,0,0,300,100,850,0,0,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2312,6.8774,8.9321,10.2931,10.6469,10.3757,9.7598,8.9838,8.363,8.0308,7.8573,7.481,6.9082,6.5972,6.5033,6.3567,6.1263,6.4725,9.3508,18.0901,29.88,38.7425,42.9424,45.094,47.0094,49.0437,50.8925,52.2919,53.3805,54.342,55.1417
26393,675,695,200,11.2999,32.7405,73.6285,105.146,113.132,108.994,102.847,98.5379,95.3226,92.0962,89.3694,87.0216,84.7709,83.2646,82.8873,82.8494,82.8007,83.1252,84.6854,86.8042,88.0296,88.2471,87.8529,87.8378,89.0051,91.0656,92.5112,93.459,93.9843,94.2349,94.1769,0.9469,0.4849,0.133,0.0,0.0,0.0,0.0,0.006397,0.0208,0.03576,0.04881,0.06037,0.07175,0.07954,0.08151,0.08171,0.08197,0.08027,0.07219,0.06146,0.05537,0.0543,0.05624,0.05632,0.05058,0.04065,0.03381,0.02938,0.02694,0.02579,0.02606,29.1634,11.0514,2.5608,0,0,0,1000,1100,1230,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8391,4.9647,5.086,5.571,5.7136,5.5933,5.3429,5.1343,5.0336,4.9598,4.9581,4.9262,4.8354,4.7634,4.7292,4.8045,4.9423,5.218,6.0924,7.3878,8.0771,8.2601,8.3615,8.5426,8.8542,9.3486,9.9406,10.4136,10.7373,10.927,10.9515
26394,675,695,200,11.2999,32.7405,73.6285,105.146,113.132,108.994,102.847,98.5379,95.3226,92.0962,89.3694,87.0216,84.7709,83.2646,82.8873,82.8494,82.8007,83.1252,84.6854,86.8042,88.0296,88.2471,87.8529,87.8378,89.0051,91.0656,92.5112,93.459,93.9843,94.2349,94.1769,0.9469,0.4849,0.133,0.0,0.0,0.0,0.0,0.006397,0.0208,0.03576,0.04881,0.06037,0.07175,0.07954,0.08151,0.08171,0.08197,0.08027,0.07219,0.06146,0.05537,0.0543,0.05624,0.05632,0.05058,0.04065,0.03381,0.02938,0.02694,0.02579,0.02606,28.709,11.2352,2.4655,0,0,0,1000,1100,1230,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6155,4.844,5.054,5.427,5.5487,5.4275,5.1994,5.0075,4.8867,4.809,4.7973,4.7806,4.6771,4.605,4.5659,4.6324,4.7601,5.0147,5.8744,7.1903,7.9042,8.0841,8.1807,8.3595,8.6808,9.1842,9.7687,10.2478,10.5662,10.7528,10.7767
26594,450,580,350,20.4111,47.527,85.3161,106.03,108.378,103.861,98.7525,95.7235,93.5965,91.731,90.6757,89.9943,89.6834,89.2696,88.8183,88.3169,88.2948,88.2693,88.327,88.502,88.8341,89.3939,90.598,91.4241,92.2329,92.9544,92.7693,91.9069,91.8337,92.5304,93.9655,0.6901,0.3231,0.06897,0.0,0.0,0.0,0.005452,0.01898,0.02874,0.03748,0.04251,0.04579,0.04729,0.0493,0.0515,0.05396,0.05406,0.05419,0.05391,0.05305,0.05142,0.04869,0.04288,0.03894,0.03511,0.03173,0.0326,0.03665,0.037,0.03372,0.02703,92.329,-4.7087,63.8647,0,0,0,0,0,800,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8777,13.1986,18.0448,20.0739,20.135,20.2211,20.814,21.0558,21.9869,27.1306,41.2359,63.3194,80.1602,85.8681,87.0019,86.9572,87.1644,87.1966,87.3637,87.622,87.969,88.5461,89.7512,90.58,91.3531,92.0414,91.8688,90.9965,90.951,91.65,93.0645
26600,640,820,400,13.7181,36.6018,74.7869,101.274,107.478,103.892,99.0013,95.9942,94.0909,92.0806,90.8765,90.0636,89.6578,89.1537,88.6283,88.1863,88.1404,88.1888,88.2026,88.5778,88.9797,89.7329,90.7981,91.7736,92.4386,93.424,93.5911,93.5523,93.4151,93.5689,93.9775,0.8627,0.4365,0.1262,0.0,0.0,0.0,0.004359,0.01775,0.02645,0.03583,0.04155,0.04545,0.04741,0.04986,0.05243,0.0546,0.05483,0.05459,0.05452,0.05268,0.05071,0.04705,0.04192,0.03728,0.03415,0.02954,0.02877,0.02895,0.02958,0.02887,0.02698,37.4273,11.3227,3.9657,0,0,0,2200,2100,1300,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3972,5.9707,7.8558,9.1063,9.3729,9.201,8.7306,8.23,7.844,7.527,7.4606,7.5334,7.5769,7.5483,7.5876,8.0174,9.0719,10.5773,11.6973,12.2354,12.3317,12.413,12.6415,13.0089,13.4749,14.196,14.9366,15.5445,15.938,16.2012,16.3035
27330,490,610,400,15.8847,44.3715,84.8394,104.438,107.13,102.605,97.648,94.6917,92.668,91.0022,90.045,89.2588,88.6672,88.1867,87.9598,87.5173,87.2868,87.347,87.6872,88.0639,88.2532,88.76,89.6418,90.5218,91.1397,91.8631,91.4549,90.698,90.6282,91.2047,92.4158,0.799,0.3529,0.0714,0.0,0.0,0.0,0.01034,0.02369,0.03307,0.04095,0.04554,0.04935,0.05224,0.0546,0.05572,0.05791,0.05905,0.05875,0.05706,0.0552,0.05427,0.05178,0.04749,0.04325,0.04029,0.03686,0.03879,0.0424,0.04274,0.03998,0.03425,59.8246,17.1203,13.1982,0,0,0,0,185,1200,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,8.2708,13.1559,17.9047,19.7807,20.0579,20.0365,20.2407,20.129,20.4192,22.1174,24.7467,26.0393,25.3509,24.4706,24.1252,23.1458,21.3628,20.0944,23.9971,33.2943,39.6877,42.4597,43.8445,44.8809,45.767,46.7329,47.3038,47.6901,48.2706,49.1253,50.233
27775,705,430,350,26.0277,45.4477,77.2561,97.2039,102.267,99.5534,95.6319,93.2775,91.5335,89.8435,88.7202,87.5752,86.5912,85.7605,85.2271,84.6149,84.2696,84.2618,84.6054,84.9956,85.2817,85.9111,87.1275,88.5967,89.9618,91.3394,91.3782,90.9216,90.9962,91.783,93.2668,0.5846,0.3425,0.1121,0.01232,0.0,0.001944,0.0194,0.03022,0.03842,0.04651,0.05198,0.05762,0.06253,0.06671,0.06942,0.07255,0.07433,0.07437,0.0726,0.0706,0.06914,0.06595,0.05984,0.05258,0.04594,0.03934,0.03916,0.04133,0.04098,0.03724,0.03027,39.6936,1.8341,-3.1296,0,0,0,100,2000,260,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0387,7.5192,10.2857,11.9174,12.4443,12.4921,12.5128,12.4473,12.3982,12.4015,12.4052,12.1864,11.6844,11.1319,10.6923,10.3843,10.2423,10.2727,10.444,10.6506,10.8444,11.112,11.5041,12.0635,12.6893,13.4895,14.2089,14.9178,15.684,16.545,17.4918
27790,705,430,400,12.9671,38.412,77.8621,101.168,106.563,102.932,98.2758,95.4323,93.3696,91.6204,90.5277,89.5652,88.874,88.2478,87.8454,87.2556,86.9209,86.831,87.0273,87.3488,87.7057,88.3634,89.4464,90.5201,91.3337,92.3213,92.5564,92.4955,92.4796,92.6068,92.8633,0.8872,0.4155,0.1087,0.0,0.0,0.0,0.007553,0.0203,0.02979,0.03801,0.04322,0.04786,0.05123,0.0543,0.05628,0.05921,0.06088,0.06133,0.06034,0.05874,0.05697,0.05373,0.04844,0.04326,0.03937,0.0347,0.03359,0.03388,0.03395,0.03336,0.03216,39.8968,-0.5452,-52.4397,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1666,12.9227,24.4642,34.5906,44.0611,48.8882,48.228,45.4714,40.3518,33.7267,27.5937,22.1033,17.2675,13.8721,11.6693,9.5375,7.5146,6.1787,5.5502,5.2349,4.9471,4.737,4.7432,4.8807,5.1196,5.5977,6.1173,6.3367,6.2029,5.9537,5.5744
28609,490,675,400,15.5539,36.9408,74.6657,100.575,107.518,104.232,99.8549,96.8278,94.751,93.104,91.9014,91.0343,90.3852,89.9431,89.4046,88.8911,88.7232,88.7331,88.8979,89.3596,89.7012,90.6008,91.6293,92.7148,93.4106,94.4963,94.6399,94.8364,94.7747,94.8225,94.9444,0.8082,0.4325,0.1269,0.0,0.0,0.0,0.0006307,0.014,0.02342,0.03103,0.03668,0.04079,0.0439,0.04603,0.04864,0.05114,0.05196,0.05191,0.05111,0.04886,0.0472,0.04287,0.03797,0.03285,0.0296,0.02459,0.02393,0.02303,0.02331,0.02309,0.02253,90.7663,6.265,23.4887,0,0,0,40,0,300,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7057,23.6356,40.7571,50.6923,52.9817,52.3398,51.8345,50.8114,50.7824,54.3709,61.5263,67.9895,70.8387,71.591,72.1412,73.7669,77.6089,82.4918,85.9303,87.6786,88.3776,89.3525,90.4091,91.4776,92.1391,93.1858,93.298,93.469,93.3934,93.4436,93.5847
28687,490,590,350,14.5349,35.7379,72.9009,99.4448,107.168,103.975,99.2879,96.3269,94.2085,92.3908,91.1746,90.2649,89.6616,89.1301,88.6082,88.1119,87.8717,87.9275,88.0619,88.481,88.8701,89.6571,90.7152,91.7664,92.4674,93.4883,93.5901,93.6204,93.499,93.5958,93.8761,0.8376,0.4469,0.1373,0.002418,0.0,0.0,0.003104,0.01625,0.02591,0.03437,0.04013,0.04448,0.04739,0.04998,0.05253,0.05497,0.05615,0.05588,0.05521,0.05315,0.05124,0.04742,0.04232,0.03732,0.03401,0.02924,0.02877,0.02863,0.02919,0.02874,0.02744,29.3935,7.1778,2.2982,0,0,0,1100,2200,1000,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0243,4.528,5.0971,5.5839,5.8192,5.8004,5.5868,5.2845,5.1817,5.1337,5.0786,5.0918,5.1065,5.0581,5.0011,5.1953,5.647,6.2405,6.7056,6.9697,7.0706,7.1743,7.3266,7.589,7.8615,8.2509,8.6328,9.043,9.4012,9.7706,10.1222
29152,505,765,350,33.5783,49.2305,76.7644,95.7571,101.074,98.6907,95.4589,93.2021,91.6575,90.1637,88.9138,87.7502,86.8328,86.0894,85.4332,84.7919,84.3854,84.3802,84.6844,85.264,85.4885,86.2557,87.3697,88.9118,90.175,91.757,91.7642,91.5266,91.4933,92.2039,93.6207,0.4739,0.3078,0.1148,0.01883,0.0,0.005724,0.02018,0.03057,0.03783,0.04497,0.05103,0.05675,0.06132,0.06505,0.06837,0.07165,0.07373,0.07376,0.0722,0.06923,0.06809,0.06421,0.05864,0.05104,0.04491,0.03736,0.03733,0.03845,0.03861,0.03525,0.02863,35.9473,3.8785,-63.6365,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5331,16.3995,28.1433,39.7965,49.7447,53.7024,52.349,48.6033,42.6137,34.8024,27.3805,20.8217,15.0273,11.3264,9.07,6.9682,4.7818,3.4798,2.9172,2.6676,2.3862,2.1676,2.1094,2.2157,2.4332,2.8997,3.5122,3.864,3.7531,3.4531,2.9489
29274,615,750,350,36.6983,52.0504,79.4945,98.653,103.413,100.718,97.2227,95.1392,93.6869,92.25,91.2207,90.3021,89.5253,88.8243,88.3077,87.7973,87.4097,87.4245,87.5654,87.9182,88.051,88.5878,89.4805,90.6407,91.6688,92.8902,92.6671,92.2654,92.2795,93.0372,94.5037,0.4354,0.2836,0.09966,0.00589,0.0,0.0,0.01223,0.02164,0.02832,0.03503,0.03991,0.0443,0.04805,0.05147,0.054,0.05652,0.05844,0.05837,0.05767,0.05592,0.05527,0.05263,0.04827,0.04268,0.03778,0.03203,0.03307,0.03496,0.03489,0.03134,0.02455,35.2147,3.2618,-64.5674,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6842,16.456,27.9896,39.3394,49.2321,53.129,51.9856,48.4939,42.7219,34.9581,27.4248,20.8167,14.8545,11.0163,8.7181,6.523,4.3196,2.9845,2.4266,2.182,1.905,1.7195,1.6428,1.7184,1.8983,2.2811,2.8551,3.1693,3.0726,2.7992,2.3384
