"IMXCODE","INKCODE","WEIGHT","REGDATE","REGUSER","EDITDATE","EDITUSER"
"베이지별색4","020120015","60","2018/06/26 13:28:20","00030201",\N,\N
"베이지별색4","020120021","16","2018/06/26 13:28:20","00030201",\N,\N
"베이지별색4","020120037","4000","2018/06/26 13:28:20","00030201",\N,\N
"베이지별색5","020120002","8","2018/06/26 14:29:20","00030201",\N,\N
"베이지별색5","020120015","30","2018/06/26 14:29:20","00030201",\N,\N
"베이지별색5","020120021","16","2018/06/26 14:29:20","00030201",\N,\N
"베이지별색5","020120037","2000","2018/06/26 14:29:20","00030201",\N,\N
"베이지별색6","020220005","11","2018/06/26 14:43:05","00030201",\N,\N
"베이지별색6","020220008","43","2018/06/26 14:43:05","00030201",\N,\N
"베이지별색6","020220009","17","2018/06/26 14:43:05","00030201",\N,\N
"베이지별색6","020220016","147","2018/06/26 14:43:05","00030201",\N,\N
"베이지별색6","020220025","2000","2018/06/26 14:43:05","00030201",\N,\N
"베이지별색7","020120002","2","2018/06/26 16:12:53","00030201",\N,\N
"베이지별색7","020120015","42","2018/06/26 16:12:53","00030201",\N,\N
"베이지별색7","020120021","12","2018/06/26 16:12:53","00030201",\N,\N
"베이지별색7","020120037","1000","2018/06/26 16:12:53","00030201",\N,\N
"베이지별색8","020120002","2","2018/06/26 16:20:10","00030201",\N,\N
"베이지별색8","020120015","54","2018/06/26 16:20:10","00030201",\N,\N
"베이지별색8","020120021","20","2018/06/26 16:20:10","00030201",\N,\N
"베이지별색8","020120037","2000","2018/06/26 16:20:10","00030201",\N,\N
"베이지별색9","020220008","10","2018/08/17 13:53:00","0114",\N,\N
"베이지별색9","020220009","2","2018/08/16 15:28:45","0114","2018/08/17 13:53:00","0114"
"베이지별색9","020220016","70","2018/08/16 15:28:45","0114","2018/08/17 13:53:00","0114"
"베이지별색9","020220025","4000","2018/08/16 15:28:45","0114","2018/08/17 13:53:00","0114"
"베이지정원","020220005","11","2018/04/25 15:59:48","00030201",\N,\N
"베이지정원","020220008","43","2018/04/25 15:59:48","00030201",\N,\N
"베이지정원","020220009","17","2018/04/25 15:59:48","00030201",\N,\N
"베이지정원","020220016","147","2018/04/25 15:59:48","00030201",\N,\N
"베이지정원","020220025","2000","2018/04/25 15:59:48","00030201",\N,\N
"베이지정원1","020220008","22","2018/05/28 12:24:59","00030201",\N,\N
"베이지정원1","020220009","4","2018/05/28 12:24:59","00030201",\N,\N
"베이지정원1","020220016","60","2018/05/28 12:24:59","00030201",\N,\N
"베이지정원1","020220025","2000","2018/05/28 12:24:59","00030201",\N,\N
"베이직별색","020120014","6","2020/12/01 08:55:12","0114",\N,\N
"베이직별색","020120015","28","2020/12/01 08:55:12","0114",\N,\N
"베이직별색","020120037","1000","2020/12/01 08:55:12","0114",\N,\N
"베이킹별1","020120002","150","2018/04/03 14:19:10","00030201","2018/04/13 15:26:50","12345678"
"베이킹별1","020120035","2000","2018/04/03 14:19:10","00030201","2018/04/13 15:26:50","12345678"
"베이킹별2","020120007","1000","2018/04/03 14:22:40","00030201","2018/04/13 15:26:51","12345678"
"베이킹별2","020120015","160","2018/04/03 14:22:40","00030201","2018/04/13 15:26:51","12345678"
"베이킹별2","020120037","1000","2018/04/03 14:22:40","00030201","2018/04/13 15:26:51","12345678"
"베이킹별3","020120015","600","2018/04/03 14:21:31","00030201","2018/04/13 15:26:52","12345678"
"베이킹별3","020120021","1000","2018/04/03 14:21:31","00030201","2018/04/13 15:26:52","12345678"
"벨라베다","020220008","250","2020/12/01 16:20:09","0114",\N,\N
"벨라베다","020220009","50","2020/12/01 16:20:09","0114",\N,\N
"벨라베다","020220014","50","2020/12/01 16:20:09","0114",\N,\N
"벨라베다","020220016","1000","2020/12/01 16:20:09","0114",\N,\N
"벨라베다","020220056","2000","2020/12/01 16:20:09","0114",\N,\N
"벨벳립루즈베다","020220008","240","2019/10/17 17:16:07","0114",\N,\N
"벨벳립루즈베다","020220009","50","2019/10/17 17:16:07","0114",\N,\N
"벨벳립루즈베다","020220016","1500","2019/10/17 17:16:07","0114",\N,\N
"벨벳립루즈베다","020220025","3000","2019/10/17 17:16:07","0114",\N,\N
"별금","020220008","100","2018/05/30 15:56:42","00030201","2018/05/30 16:24:44","00030201"
"별금","020220009","50","2018/05/30 15:56:42","00030201","2018/05/30 16:24:44","00030201"
"별금","020220015","20","2018/05/30 15:56:42","00030201","2018/05/30 16:24:44","00030201"
"별금","020220016","590","2018/05/30 15:56:42","00030201","2018/05/30 16:24:44","00030201"
"별금","020220025","1000","2018/05/30 15:56:42","00030201","2018/05/30 16:24:44","00030201"
"별금1","020220007","1440","2018/06/15 14:14:21","00030201",\N,\N
"별금1","020220008","30","2018/06/15 14:14:21","00030201",\N,\N
"별금1","020220016","240","2018/06/15 14:14:21","00030201",\N,\N
"별금2","020220008","400","2019/04/17 10:38:46","0114",\N,\N
"별금2","020220009","200","2019/04/17 10:38:47","0114",\N,\N
"별금2","020220016","700","2019/04/17 10:38:45","0114",\N,\N
"별금3","020120002","15","2020/06/19 09:37:10","0114",\N,\N
"별금3","020120010","500","2020/06/19 09:37:10","0114",\N,\N
"별금3","020120015","2000","2020/06/19 09:37:10","0114",\N,\N
"별금3","020120021","42","2020/06/19 09:37:10","0114",\N,\N
"별금색","020220008","200","2018/05/25 15:06:14","00030201",\N,\N
"별금색","020220009","50","2018/05/25 15:06:14","00030201",\N,\N
"별금색","020220015","26","2018/05/25 15:06:14","00030201",\N,\N
"별금색","020220016","590","2018/05/25 15:06:14","00030201",\N,\N
"별금색","020220025","1000","2018/05/25 15:06:14","00030201",\N,\N
"별색","020120002","400","2018/05/04 10:53:11","00030201",\N,\N
"별색","020120007","806","2018/05/04 10:53:11","00030201",\N,\N
"별색","020120014","350","2018/05/04 10:53:11","00030201",\N,\N
"별색","020120015","374","2018/05/04 10:53:11","00030201",\N,\N
"별색","020120022","684","2018/05/04 10:53:11","00030201",\N,\N
"별색1","020220008","330","2018/06/08 14:19:29","00030201",\N,\N
"별색1","020220009","430","2018/06/08 14:19:29","00030201",\N,\N
"별색1","020220016","1300","2018/06/08 14:19:29","00030201",\N,\N
"별색2","020220005","240","2018/06/08 14:20:43","00030201",\N,\N
"별색2","020220009","700","2018/06/08 14:20:43","00030201",\N,\N
"별색2","020220014","500","2018/06/08 14:20:43","00030201",\N,\N
"별색2","020220016","1500","2018/06/08 14:20:43","00030201",\N,\N
"별색4","020220005","26","2018/06/11 17:13:50","00030201",\N,\N
"별색4","020220009","430","2018/06/11 17:13:50","00030201",\N,\N
"별색4","020220014","228","2018/06/11 17:13:50","00030201",\N,\N
"별색4","020220016","326","2018/06/11 17:13:50","00030201",\N,\N
"별색라인","020220009","15","2018/05/24 14:03:58","00030201",\N,\N
"별색라인","020220013","50","2018/05/24 14:03:58","00030201",\N,\N
"별색라인","020220016","7","2018/05/24 14:03:58","00030201",\N,\N
"별색라인","020220025","2000","2018/05/24 14:03:58","00030201",\N,\N
"별색반짝이","020220009","30","2018/05/24 13:39:10","00030201",\N,\N
"별색반짝이","020220013","100","2018/05/24 13:39:10","00030201",\N,\N
"별색반짝이","020220016","14","2018/05/24 13:39:10","00030201",\N,\N
"별색반짝이","020220025","2000","2018/05/24 13:39:10","00030201",\N,\N
"별색베다","020220009","40","2018/05/24 14:21:17","00030201",\N,\N
"별색베다","020220012","90","2018/05/24 14:21:17","00030201",\N,\N
"별색베다","020220013","750","2018/05/24 14:21:17","00030201",\N,\N
"별색베다","020220015","30","2018/05/24 14:21:17","00030201",\N,\N
"별색베다","020220016","40","2018/05/24 14:21:17","00030201",\N,\N
"별색베다","020220025","4000","2018/05/24 14:21:17","00030201",\N,\N
"별적","020220008","1000","2019/04/17 10:40:15","0114",\N,\N
"별적","020220009","50","2019/04/17 10:40:15","0114",\N,\N
"별적","020220014","200","2019/04/17 10:40:15","0114",\N,\N
"별적","020220016","200","2019/04/17 10:40:15","0114",\N,\N
"보닌모이스처베다","020220012","450","2018/04/19 11:47:28","00030201",\N,\N
"보닌모이스처베다","020220015","240","2018/04/19 11:47:28","00030201",\N,\N
"보닌모이스처베다","020220016","10","2018/04/19 11:47:28","00030201",\N,\N
"보닌모이스처베다","020220025","1000","2018/04/19 11:47:28","00030201",\N,\N
"보닌적띠","020220008","1000","2018/04/19 11:30:09","00030201",\N,\N
"보닌적띠","020220009","18","2018/04/19 11:30:09","00030201",\N,\N
"보닌적띠","020220014","350","2018/04/19 11:30:09","00030201",\N,\N
"보닌하이드베다","020220005","100","2018/04/19 11:31:35","00030201",\N,\N
"보닌하이드베다","020220008","10","2018/04/19 11:31:35","00030201",\N,\N
"보닌하이드베다","020220015","100","2018/04/19 11:31:35","00030201",\N,\N
"보닌하이드베다","020220016","12","2018/04/19 11:31:35","00030201",\N,\N
"보닌하이드베다","020220025","1000","2018/04/19 11:31:35","00030201",\N,\N
"보닌후레쉬베다","020220009","60","2018/04/19 11:54:19","00030201",\N,\N
"보닌후레쉬베다","020220014","130","2018/04/19 11:54:19","00030201",\N,\N
"보닌후레쉬베다","020220015","202","2018/04/19 11:54:19","00030201",\N,\N
"보닌후레쉬베다","020220016","36","2018/04/19 11:54:19","00030201",\N,\N
"보닌후레쉬베다","020220025","2000","2018/04/19 11:54:19","00030201",\N,\N
"보라","020120007","50","2018/05/04 16:24:58","00030201",\N,\N
"보라","020120015","32","2018/05/04 16:24:58","00030201",\N,\N
"보라","020120027","230","2018/05/04 16:24:58","00030201",\N,\N
"보라","020120037","1500","2018/05/04 16:24:58","00030201",\N,\N
"보라1","020120002","700","2018/05/02 15:29:15","00030201",\N,\N
"보라1","020120014","400","2018/05/02 15:29:15","00030201",\N,\N
"보라1","020120035","1100","2018/05/02 15:29:15","00030201",\N,\N
"보라2","020120014","154","2018/05/09 11:03:45","00030201",\N,\N
"보라2","020120027","290","2018/05/09 11:03:45","00030201",\N,\N
"보라2","020120037","1000","2018/05/09 11:03:45","00030201",\N,\N
"보라3","020120002","250","2018/05/11 17:22:21","00030201",\N,\N
"보라3","020120004","2000","2018/05/11 17:22:21","00030201",\N,\N
"보라3","020120014","500","2018/05/11 17:22:21","00030201",\N,\N
"보라4","020120007","308","2018/05/17 11:15:06","00030201",\N,\N
"보라4","020120014","1000","2018/05/17 11:15:06","00030201",\N,\N
"보라5","020120014","16","2018/05/18 15:43:03","00030201",\N,\N
"보라5","020120027","150","2018/05/18 15:43:03","00030201",\N,\N
"보라5","020120037","1000","2018/05/18 15:43:03","00030201",\N,\N
"보라55","020120014","10","2018/05/18 15:43:58","00030201",\N,\N
"보라55","020120027","70","2018/05/18 15:43:58","00030201",\N,\N
"보라55","020120037","1000","2018/05/18 15:43:58","00030201",\N,\N
"보라6","020220012","400","2018/06/01 10:46:18","00030201",\N,\N
"보라6","020220015","30","2018/06/01 10:46:18","00030201",\N,\N
"보라6","020220025","2000","2018/06/01 10:46:18","00030201",\N,\N
"보라7","020120007","48","2019/04/08 11:31:36","0114",\N,\N
"보라7","020120027","450","2019/04/08 11:31:36","0114",\N,\N
"보라7","020120037","1000","2019/04/08 11:31:36","0114",\N,\N
"보라베다","020220009","330","2018/08/31 08:33:59","0114",\N,\N
"보라베다","020220012","2000","2018/08/31 08:33:59","0114",\N,\N
"보라베다","020220014","500","2018/08/31 08:33:59","0114",\N,\N
"보라베다","020220015","60","2018/08/31 08:33:59","0114",\N,\N
"보라별색","020220014","60","2018/04/24 17:44:54","00030201",\N,\N
"보라별색","020220015","40","2018/04/24 17:44:54","00030201",\N,\N
"보라별색","020220025","2000","2018/04/24 17:44:54","00030201",\N,\N
"보라별색1","020220012","1000","2020/12/07 08:50:45","0114",\N,\N
"보라별색1","020220013","200","2020/12/07 08:50:45","0114",\N,\N
"보라별색1","020220014","100","2020/12/07 08:50:45","0114",\N,\N
"보라별색1","020220016","80","2020/12/07 08:50:45","0114",\N,\N
"보라별색1","020220056","150","2020/12/07 08:50:45","0114",\N,\N
"보라별색2","020220012","1000","2019/11/04 17:25:01","0114",\N,\N
"보라별색2","020220014","150","2019/11/04 17:25:01","0114",\N,\N
"보라별색3","020120007","210","2020/02/19 08:47:05","0114",\N,\N
"보라별색3","020120027","2000","2020/02/19 08:47:05","0114",\N,\N
"보라별색4","020120002","194","2020/04/27 09:42:43","0114",\N,\N
"보라별색4","020120014","871","2020/04/27 09:42:43","0114",\N,\N
"보라별색4","020120019","130","2020/04/27 09:42:43","0114",\N,\N
"보라별색4","020120037","1000","2020/04/27 09:42:43","0114",\N,\N
"보라별색5","020220014","1425","2020/11/04 09:00:33","0114",\N,\N
"보라별색5","020220015","225","2020/11/04 09:00:33","0114",\N,\N
"보라별색5","020220016","450","2020/11/04 09:00:33","0114",\N,\N
"보습로션문안","020220009","70","2018/09/04 09:37:15","0114",\N,\N
"보습로션문안","020220014","156","2018/09/04 09:37:15","0114",\N,\N
"보습로션문안","020220015","36","2018/09/04 09:37:15","0114",\N,\N
"보습로션문안","020220016","630","2018/09/04 09:37:15","0114",\N,\N
"보습문안","020220009","64","2018/04/25 13:34:56","00030201","2018/04/25 13:53:08","00030201"
"보습문안","020220015","870","2018/04/25 13:34:56","00030201","2018/04/25 13:53:08","00030201"
"보습문안","020220016","650","2018/04/25 13:34:56","00030201","2018/04/25 13:53:08","00030201"
"보습오일베다","020220008","13","2018/04/25 13:35:48","00030201","2018/06/28 17:19:10","00030201"
"보습오일베다","020220015","3","2018/04/25 13:35:48","00030201","2018/06/28 17:19:10","00030201"
"보습오일베다","020220016","40","2018/04/25 13:35:48","00030201","2018/06/28 17:19:10","00030201"
"보습오일베다","020220025","2000","2018/04/25 13:35:48","00030201","2018/06/28 17:19:10","00030201"
"보자기별색","020220008","80","2018/06/22 08:36:22","00030201",\N,\N
"보자기별색","020220016","600","2018/06/22 08:36:22","00030201",\N,\N
"보자기별색","020220025","2000","2018/06/22 08:36:22","00030201",\N,\N
"분홍","020120002","14","2018/05/17 11:44:54","00030201",\N,\N
"분홍","020120014","50","2018/05/17 11:44:54","00030201",\N,\N
"분홍","020120015","30","2018/05/17 11:44:54","00030201",\N,\N
"분홍","020120021","50","2018/05/17 11:44:54","00030201",\N,\N
"분홍","020120037","1000","2018/05/17 11:44:54","00030201",\N,\N
"분홍1","020220014","76","2018/06/12 10:36:01","00030201",\N,\N
"분홍1","020220016","14","2018/06/12 10:36:01","00030201",\N,\N
"분홍1","020220025","2000","2018/06/12 10:36:01","00030201",\N,\N
"분홍별색","020220008","250","2019/04/11 13:56:34","0114",\N,\N
"분홍별색","020220014","260","2019/04/11 13:56:34","0114",\N,\N
"분홍별색","020220025","1000","2019/04/11 13:56:34","0114",\N,\N
"브라운","020120002","250","2018/05/02 17:33:46","00030201",\N,\N
"브라운","020120015","700","2018/05/02 17:33:46","00030201",\N,\N
"브라운","020120021","500","2018/05/02 17:33:46","00030201",\N,\N
"브라운","020120037","457","2018/05/02 17:33:46","00030201",\N,\N
"브라운1","020220008","375","2018/06/27 11:28:41","00030201",\N,\N
"브라운1","020220009","900","2018/06/27 11:28:41","00030201",\N,\N
"브라운1","020220016","555","2018/06/27 11:28:41","00030201",\N,\N
"브라운1","020220025","1000","2018/06/27 11:28:41","00030201",\N,\N
"브라운2","020220009","275","2019/07/06 09:17:28","19050201",\N,\N
"브라운2","020220014","400","2019/07/06 09:17:28","19050201",\N,\N
"브라운2","020220016","495","2019/07/06 09:17:28","19050201",\N,\N
"브라운별색","020220008","700","2018/06/11 14:23:20","00030201",\N,\N
"브라운별색","020220009","2000","2018/06/11 14:23:20","00030201",\N,\N
"브라운별색","020220016","1000","2018/06/11 14:23:20","00030201",\N,\N
"블랙","020120002","1000","2018/05/09 12:05:43","00030201",\N,\N
"블랙","020120007","200","2018/05/09 12:05:43","00030201",\N,\N
"블랙1","020120002","3000","2018/05/23 16:39:38","00030201",\N,\N
"블랙1","020120028","600","2018/05/23 16:39:38","00030201",\N,\N
"블랙브라운","020220008","348","2018/04/28 10:05:00","00030201",\N,\N
"블랙브라운","020220009","758","2018/04/28 10:05:00","00030201",\N,\N
"블랙브라운","020220014","40","2018/04/28 10:05:00","00030201",\N,\N
"블랙브라운","020220016","314","2018/04/28 10:05:00","00030201",\N,\N
"블랙브라운","020220025","1000","2018/04/28 10:05:00","00030201",\N,\N
"블루","020120007","1000","2018/04/18 17:56:35","00030201",\N,\N
"블루","020120014","500","2018/04/18 17:56:35","00030201",\N,\N
"블루","020120035","1100","2018/04/18 17:56:35","00030201",\N,\N
"블루","020120037","1500","2018/04/18 17:56:35","00030201",\N,\N
"블루1","020120002","400","2018/05/02 16:06:02","00030201",\N,\N
"블루1","020120007","1700","2018/05/02 16:06:01","00030201",\N,\N
"블루1","020120014","1200","2018/05/02 16:06:01","00030201",\N,\N
"블루1","020120015","400","2018/05/02 16:06:01","00030201",\N,\N
"블루10","020220005","2000","2018/05/28 17:41:43","00030201",\N,\N
"블루10","020220009","100","2018/05/28 17:41:43","00030201",\N,\N
"블루11","020220005","100","2018/06/18 13:38:40","00030201",\N,\N
"블루11","020220009","6","2018/06/18 13:38:40","00030201",\N,\N
"블루11","020220014","30","2018/06/18 13:38:40","00030201",\N,\N
"블루11","020220015","1000","2018/06/18 13:38:40","00030201",\N,\N
"블루2","020120007","2000","2018/05/04 17:38:20","00030201",\N,\N
"블루2","020120027","5000","2018/05/04 17:38:20","00030201",\N,\N
"블루3","020120002","20","2018/05/08 13:42:59","00030201",\N,\N
"블루3","020120007","150","2018/05/08 13:42:59","00030201",\N,\N
"블루3","020120035","2000","2018/05/08 13:42:59","00030201",\N,\N
"블루4","020120007","400","2018/05/09 10:39:38","00030201",\N,\N
